Цена,Количество_комнат,Общая_площадь,Этаж,Ремонт,Отделка,Способ_продажи,Тип_дома,Пассажирский_лифт,Грузовой_лифт,Тип_участия,Широта_Объекта,Долгота_Объекта,комендантский проспект_dist,крестовский остров_dist,шушары_dist,парнас_dist,купчино_dist,улица дыбенко_dist,девяткино_dist,проспект ветеранов_dist,Цена_кв_м,Цена_кв_м_кат,Балкон_или_лоджия_свертка,Вид_сделки_свертка,В_доме_свертка,Двор_свертка,Мебель_свертка,Окна_свертка,Парковка_свертка,Санузел_свертка,Техника_свертка,Тип_комнат_свертка,Возраст_дома,Грузовой_лифт_no_info,Пассажирский_лифт_no_info
11100000,2,52.5,7,косметический,no_info,свободная,панельный,1,1,no_info,59.985228,30.211241,5.875,5.559,30.709,16.376,25.149,31.447,26.753,16.495,211428.57142857142,2,1,1,1,2,3,2,1,1,2,1,31,0,0
7800000,1,39.3,12,требует ремонта,no_info,свободная,монолитный,1,1,no_info,59.852452,30.242934,17.44,13.392,21.397,25.894,14.968,27.403,31.263,1.43,198473.2824427481,1,1,0,1,1,0,1,2,1,0,0,12,0,0
5200000,1,29.5,8,евро,no_info,свободная,монолитный,1,1,no_info,59.806174,30.358107,25.063,21.427,8.432,29.11,3.272,17.894,28.713,12.598,176271.18644067796,1,0,1,0,3,0,1,0,1,0,0,0,0,0
5600000,0,28.5,2,no_info,no_info,свободная,панельный,0,0,no_info,59.69529,30.418411,39.082,35.447,13.947,42.363,15.681,24.652,39.534,24.78,196491.22807017545,1,1,0,0,0,0,1,0,1,0,0,0,1,1
3199000,0,20.0,2,евро,no_info,свободная,кирпичный,0,0,no_info,59.929971,30.319336,11.036,8.12,17.555,15.312,12.775,18.394,19.169,12.398,159950.0,1,0,0,0,0,1,1,0,1,2,0,242,1,1
24300000,3,129.9,1,евро,no_info,свободная,кирпичный,0,0,no_info,59.959458,30.291227,6.551,3.791,22.08,12.854,17.199,22.116,19.654,13.801,187066.97459584294,1,0,1,0,0,0,2,0,1,0,2,0,1,1
7999000,2,60.1,1,косметический,no_info,альтернативная,кирпичный,0,0,no_info,59.92267,30.294389,10.341,6.702,19.146,16.627,13.719,21.063,21.765,10.19,133094.84193011647,0,0,1,0,0,0,1,0,1,0,1,0,1,1
4600000,0,24.1,4,no_info,no_info,no_info,монолитный,0,0,ДДУ по ФЗ 214,60.037589,30.240068,3.828,7.619,32.299,10.921,27.577,30.659,22.6,21.755,190871.3692946058,1,1,0,0,0,0,1,0,1,0,0,0,1,1
8142971,0,39.2,8,no_info,чистовая,no_info,монолитный,0,0,ДДУ по ФЗ 214,59.939969,30.432721,20.792,19.58,13.335,17.889,13.788,6.685,12.302,22.977,207728.8520408163,2,0,0,0,0,0,0,0,0,0,0,-2,1,1
5348554,0,25.2,8,no_info,чистовая,no_info,монолитный,0,0,ДДУ по ФЗ 214,59.939969,30.432721,20.792,19.58,13.335,17.889,13.788,6.685,12.302,22.977,212244.20634920636,2,0,0,0,0,0,0,0,0,0,0,-2,1,1
8800000,2,45.5,2,требует ремонта,no_info,альтернативная,панельный,1,0,no_info,60.031288,30.33113,8.439,10.351,26.056,3.979,22.935,21.806,12.613,22.849,193406.5934065934,1,1,1,2,1,0,1,1,1,0,1,44,1,0
11000000,2,57.5,11,no_info,no_info,свободная,панельный,0,0,no_info,60.071658,30.321743,9.913,13.078,30.568,1.441,27.541,25.603,13.69,26.707,191304.34782608695,1,1,0,0,0,0,2,0,2,0,1,8,1,1
16000000,2,65.6,4,евро,no_info,альтернативная,кирпичный,0,0,no_info,59.953299,30.291371,7.139,4.103,21.593,13.487,16.621,21.931,20.001,13.161,243902.43902439027,2,0,1,1,1,3,1,0,1,0,1,123,0,0
4990000,0,27.0,9,дизайнерский,no_info,свободная,монолитно-кирпичный,3,3,no_info,60.071461,30.342925,11.683,14.446,29.676,1.125,27.104,23.994,11.375,27.476,184814.8148148148,1,0,1,0,3,3,1,2,1,2,0,0,0,0
7700000,1,41.0,1,требует ремонта,no_info,свободная,кирпичный,0,0,no_info,59.915869,30.359966,15.262,12.786,13.377,17.043,9.725,13.739,17.551,14.661,187804.8780487805,1,0,1,1,1,1,1,1,1,0,0,106,0,0
10700000,1,37.0,12,no_info,no_info,no_info,монолитный,0,0,ДДУ по ФЗ 214,59.881349,30.442189,24.818,22.662,6.901,23.887,9.351,5.411,18.763,21.735,289189.1891891892,3,1,0,0,0,0,1,0,1,0,0,-1,1,1
8400000,1,40.4,3,no_info,no_info,свободная,кирпичный,0,0,no_info,59.931932,30.463937,24.351,23.154,12.917,20.84,15.001,3.472,13.345,25.725,207920.79207920792,2,1,0,0,0,0,1,0,1,0,0,10,1,1
19500000,2,62.0,10,евро,no_info,свободная,кирпичный,1,2,no_info,59.905339,30.291569,12.043,8.206,18.332,18.568,12.567,21.31,23.291,8.373,314516.12903225806,4,1,0,1,2,3,1,1,1,3,1,8,0,0
5720711,0,27.2,13,no_info,чистовая,no_info,монолитный,0,0,ДДУ по ФЗ 214,59.939969,30.432721,20.792,19.58,13.335,17.889,13.788,6.685,12.302,22.977,210320.25735294117,2,0,0,0,0,0,0,0,0,0,0,-2,1,1
8900000,1,40.2,8,евро,no_info,свободная,панельный,1,0,no_info,59.918931,30.483952,26.946,25.633,12.384,23.431,15.584,1.282,15.278,27.303,221393.03482587062,2,1,1,2,3,3,1,1,1,1,0,21,1,0
8200000,1,35.9,8,no_info,no_info,свободная,монолитный,0,0,no_info,59.861593,30.186466,18.2,14.691,27.754,28.093,21.325,33.379,35.387,7.448,228412.25626740948,2,1,0,0,0,0,1,0,1,0,0,8,1,1
7400000,0,24.3,6,no_info,чистовая,переуступка,монолитно-кирпичный,1,1,ДДУ по ФЗ 214,59.904929,30.343249,14.868,11.917,13.711,18.04,9.097,15.568,19.585,12.441,304526.7489711934,4,1,1,0,3,0,1,1,1,0,0,0,0,0
11350000,3,88.0,16,евро,no_info,свободная,монолитный,1,1,no_info,59.795139,30.152833,26.476,22.932,31.226,36.295,25.065,38.788,42.936,12.053,128977.27272727272,0,1,1,1,2,3,2,1,1,1,1,11,0,0
3990000,0,23.0,14,no_info,no_info,свободная,монолитный,0,0,no_info,60.003336,30.479092,24.503,24.66,21.019,17.624,22.45,10.67,6.569,31.078,173478.26086956522,1,1,0,0,0,0,1,0,1,0,0,0,1,1
6500000,1,40.7,3,no_info,no_info,свободная,монолитный,0,0,no_info,59.856198,30.182837,18.916,15.413,28.06,28.816,21.633,33.873,36.068,7.69,159705.1597051597,1,1,0,0,0,0,1,0,1,0,0,0,1,1
12000000,3,64.9,9,no_info,no_info,свободная,панельный,0,0,no_info,59.857735,30.312239,17.79,13.97,14.031,23.378,7.707,19.797,25.859,7.068,184899.84591679505,1,1,0,0,0,0,2,0,1,0,1,47,1,1
9700000,7,45.0,3,евро,no_info,свободная,кирпичный,0,1,no_info,59.972249,30.341497,10.052,9.12,19.727,10.563,16.282,17.329,14.225,17.642,215555.55555555556,2,1,1,1,1,3,1,1,1,2,1,15,0,1
7700000,0,25.9,3,евро,no_info,свободная,кирпичный,1,1,no_info,60.006458,30.219281,4.383,5.893,31.497,14.399,26.223,31.338,25.337,18.592,297297.29729729734,3,0,1,1,2,3,1,1,1,2,0,17,0,0
18700000,3,101.1,4,косметический,no_info,свободная,кирпичный,0,0,no_info,59.917998,30.306023,11.36,7.911,17.802,16.844,12.493,19.737,21.158,10.444,184965.38081107815,1,0,0,1,1,0,2,1,1,0,1,110,1,1
13990000,2,63.0,4,дизайнерский,no_info,свободная,монолитно-кирпичный,1,1,no_info,59.852452,30.242934,17.44,13.392,21.397,25.894,14.968,27.403,31.263,1.43,222063.49206349207,2,1,0,0,3,3,1,2,1,2,1,14,0,0
12500000,3,69.8,2,no_info,no_info,свободная,кирпичный,0,0,no_info,59.898503,30.27945,12.45,8.446,19.138,19.675,13.143,22.677,24.792,7.04,179083.09455587392,1,1,0,0,0,0,1,0,1,0,1,96,1,1
12000000,3,72.5,5,no_info,no_info,свободная,монолитный,0,0,no_info,59.925177,30.455251,23.732,22.37,11.956,20.746,13.804,3.69,13.958,24.546,165517.24137931035,1,0,0,0,0,0,0,0,1,0,1,0,1,1
12800000,3,73.5,9,no_info,no_info,свободная,панельный,0,0,no_info,59.99661,30.195871,7.104,7.582,32.835,17.212,27.26,33.446,28.106,18.215,174149.6598639456,1,1,1,0,0,0,1,0,1,0,1,14,1,1
4500000,0,24.0,14,no_info,no_info,свободная,монолитный,0,0,no_info,59.850409,30.134983,22.314,19.322,33.26,32.675,26.849,39.225,40.803,12.88,187500.0,1,1,0,0,0,0,1,0,1,0,0,0,1,1
36025333,3,141.8,2,требует ремонта,no_info,свободная,монолитно-кирпичный,1,1,no_info,59.934326,30.417009,19.436,18.0,12.827,17.401,12.492,7.952,13.196,21.144,254057.35543018335,3,1,1,0,3,0,0,1,1,0,1,0,0,0
6000000,0,24.7,5,евро,no_info,свободная,монолитный,0,0,no_info,59.885142,30.368563,18.368,15.487,10.163,20.574,6.203,12.99,20.122,13.955,242914.97975708504,2,0,0,0,0,0,1,0,1,0,0,0,1,1
15600490,3,78.4,13,требует ремонта,no_info,свободная,монолитно-кирпичный,1,1,no_info,59.902167,30.450723,24.401,22.623,9.351,22.455,11.585,3.668,16.471,23.221,198985.84183673467,1,1,1,0,3,0,0,1,1,0,1,3,0,0
8990000,2,47.0,7,дизайнерский,no_info,свободная,панельный,0,0,no_info,60.032758,30.422624,18.418,19.358,23.673,10.575,23.152,15.476,2.983,28.537,191276.59574468085,1,1,0,0,0,0,0,0,1,0,1,0,1,1
8200000,2,50.7,7,косметический,no_info,свободная,панельный,0,0,no_info,59.859045,30.213828,17.35,13.519,24.71,26.681,18.281,30.426,33.167,4.498,161735.70019723865,1,1,0,0,0,0,0,0,1,0,1,0,1,1
12903721,2,65.3,2,косметический,no_info,свободная,монолитный,1,1,no_info,60.036708,30.234355,4.13,7.731,32.651,11.556,27.849,31.175,23.24,21.701,197606.75344563555,1,1,1,0,3,0,0,1,1,0,1,0,0,0
15300000,2,67.5,18,требует ремонта,no_info,свободная,монолитно-кирпичный,1,1,no_info,59.853338,30.344614,19.721,16.216,10.47,23.773,4.335,16.544,24.458,10.523,226666.66666666666,2,2,1,1,3,0,3,1,1,0,1,1,0,0
12000000,4,84.3,6,косметический,no_info,свободная,кирпичный,0,0,no_info,59.909815,30.316452,12.718,9.361,16.329,17.573,11.066,18.545,21.006,10.497,142348.75444839857,0,0,1,1,1,0,1,1,1,0,1,105,1,0
6200000,1,34.4,2,косметический,no_info,свободная,панельный,1,0,no_info,60.026887,30.21116,5.657,8.138,33.689,14.343,28.534,33.03,25.899,20.997,180232.5581395349,1,1,1,1,2,2,2,1,1,2,0,27,1,0
15070491,3,87.2,14,косметический,no_info,свободная,монолитно-кирпичный,2,0,no_info,60.036708,30.234355,4.13,7.731,32.651,11.556,27.849,31.175,23.24,21.701,172826.73165137615,1,1,1,0,3,0,0,1,1,0,1,0,1,0
19636950,1,53.0,8,требует ремонта,no_info,свободная,монолитно-кирпичный,2,0,no_info,59.924898,30.373522,15.793,13.709,13.388,16.395,10.573,12.355,15.923,16.471,370508.4905660377,4,1,1,0,3,0,0,1,1,0,0,0,1,0
11700000,2,59.0,15,косметический,no_info,свободная,монолитно-кирпичный,1,1,no_info,59.841871,30.496061,32.238,30.001,7.448,30.836,13.443,7.421,23.888,27.279,198305.08474576272,1,1,1,1,2,1,3,1,1,0,1,13,0,0
7000000,1,28.8,8,косметический,no_info,альтернативная,панельный,1,0,no_info,60.014333,30.411287,16.973,17.524,21.73,10.408,20.887,14.326,5.322,26.177,243055.55555555556,2,0,1,2,2,3,2,1,1,2,0,50,0,0
4200000,0,22.8,15,евро,no_info,свободная,монолитный,0,0,no_info,60.071461,30.342925,11.683,14.446,29.676,1.125,27.104,23.994,11.375,27.476,184210.52631578947,1,0,0,0,0,0,0,0,1,0,0,0,1,1
17900000,3,80.4,9,no_info,чистовая,переуступка,панельный,2,0,ДДУ по ФЗ 214,59.982905,30.337904,9.257,8.807,20.949,9.355,17.527,18.207,13.872,18.411,222636.815920398,2,0,1,0,3,0,3,1,1,0,1,0,1,0
9750000,1,40.1,18,косметический,no_info,свободная,панельный,0,0,no_info,59.831955,30.333457,21.317,17.586,11.111,26.119,4.701,18.646,27.138,9.278,243142.144638404,2,1,0,0,0,0,0,0,1,0,0,0,1,1
10000000,2,44.1,16,евро,no_info,свободная,монолитный,0,0,no_info,59.971564,30.387545,14.902,14.237,17.578,12.169,15.811,12.809,10.695,20.943,226757.36961451246,2,1,0,0,0,0,0,0,1,0,1,0,1,1
8500000,1,33.5,19,евро,no_info,свободная,монолитно-кирпичный,2,1,no_info,59.839642,30.356625,21.703,18.232,8.734,25.392,2.387,15.967,25.292,11.787,253731.3432835821,3,1,1,1,3,2,1,2,1,2,0,14,0,0
7800000,1,38.9,2,евро,no_info,свободная,панельный,0,0,no_info,59.856921,30.215068,17.538,13.688,24.533,26.818,18.104,30.333,33.213,4.277,200514.13881748074,2,1,0,0,0,0,0,0,1,0,0,0,1,1
11500000,1,53.0,15,евро,no_info,свободная,монолитный,0,0,no_info,59.968263,30.428355,19.383,18.776,16.487,15.189,16.464,9.112,9.249,24.224,216981.1320754717,2,1,0,0,0,0,0,0,1,0,0,0,1,1
15800000,3,77.1,7,евро,no_info,альтернативная,монолитный,0,0,no_info,60.001757,30.215338,4.874,5.923,31.491,15.032,26.131,31.571,25.871,18.169,204928.66407263296,2,1,0,0,0,0,0,0,1,0,1,0,1,1
11744000,1,36.7,5,требует ремонта,no_info,свободная,кирпичный,0,0,no_info,59.912657,30.270584,10.743,6.691,20.754,18.536,14.876,23.648,24.513,8.149,320000.0,4,0,1,0,3,0,1,1,1,0,0,0,0,0
6700000,2,40.1,2,косметический,no_info,альтернативная,панельный,0,0,no_info,60.028717,30.409769,16.941,17.863,23.337,9.449,22.43,15.764,4.401,27.258,167082.29426433914,1,0,0,0,0,0,0,0,0,0,1,0,1,1
19627473,1,63.9,11,требует ремонта,no_info,свободная,монолитно-кирпичный,2,0,no_info,59.934326,30.417009,19.436,18.0,12.827,17.401,12.492,7.952,13.196,21.144,307159.2018779343,4,1,1,0,3,0,0,1,1,0,0,0,1,0
7300000,1,35.0,10,евро,no_info,свободная,панельный,1,0,no_info,59.990062,30.197452,7.107,7.18,32.262,17.401,26.639,33.069,28.099,17.47,208571.42857142858,2,1,0,0,2,2,1,1,1,1,0,31,1,0
5350000,0,14.3,1,no_info,no_info,свободная,кирпичный,0,0,no_info,59.960688,30.316928,8.382,6.508,20.251,11.962,15.947,19.415,17.186,15.1,374125.87412587414,4,0,0,0,0,0,0,0,1,0,0,0,1,1
15450500,3,87.7,17,косметический,no_info,свободная,монолитно-кирпичный,2,0,no_info,60.036708,30.234355,4.13,7.731,32.651,11.556,27.849,31.175,23.24,21.701,176174.45838084377,1,1,1,0,3,0,0,1,1,0,1,0,1,0
5430000,0,23.7,8,евро,no_info,свободная,монолитный,0,0,no_info,59.829423,30.371555,23.534,20.141,6.878,26.731,0.463,15.145,25.787,13.517,229113.92405063292,2,0,0,0,0,0,0,0,1,0,0,0,1,1
6000050,1,42.0,2,косметический,no_info,свободная,монолитно-кирпичный,0,0,no_info,59.964746,30.489656,26.129,25.596,17.288,20.711,19.63,6.41,10.816,29.859,142858.33333333334,0,1,1,0,2,0,1,0,1,0,0,15,0,0
2750000,0,17.0,1,евро,no_info,свободная,кирпичный,0,0,no_info,59.911466,30.345027,14.443,11.639,14.084,17.328,9.697,15.374,18.876,13.021,161764.70588235295,1,0,1,0,0,0,2,1,1,0,0,120,1,1
3470000,0,20.0,1,евро,no_info,свободная,кирпичный,0,0,no_info,59.915594,29.775361,54.695,54.157,73.821,64.304,67.394,78.68,75.692,53.44,173500.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
13708200,2,73.7,2,требует ремонта,no_info,свободная,монолитно-кирпичный,2,0,no_info,59.910032,30.356939,15.467,12.828,13.08,17.631,9.159,14.047,18.28,14.024,186000.0,1,0,1,0,3,0,0,1,1,0,1,0,1,0
7490000,1,31.5,6,евро,no_info,свободная,кирпичный,0,0,no_info,59.988167,30.372588,12.862,12.705,19.85,9.761,17.605,15.229,10.431,21.149,237777.77777777778,2,1,0,0,0,0,0,0,1,0,0,0,1,1
3200000,0,23.8,18,no_info,чистовая,переуступка,монолитный,2,1,ДДУ по ФЗ 214,59.904396,30.496223,28.828,27.36,11.74,25.537,15.753,1.474,17.245,28.161,134453.78151260503,0,1,0,0,0,0,2,1,1,0,0,0,0,0
5300000,1,34.7,18,no_info,чистовая,no_info,монолитный,0,0,другое,59.867037,30.507847,31.848,29.961,9.852,29.457,15.258,5.251,21.589,28.723,152737.75216138328,1,1,0,0,0,0,0,0,1,0,0,0,1,1
10800000,1,41.5,3,требует ремонта,no_info,свободная,монолитный,0,0,no_info,59.900791,30.456338,25.022,23.262,9.357,22.945,11.94,3.087,16.667,23.777,260240.9638554217,3,1,0,0,0,0,0,0,1,0,0,0,1,1
7000000,0,26.3,11,no_info,no_info,no_info,монолитный,0,0,ДДУ по ФЗ 214,60.027552,30.21258,5.538,8.091,33.625,14.17,28.49,32.915,25.735,21.037,266159.6958174905,3,1,0,0,0,0,0,0,1,0,0,-1,1,1
12300000,2,55.9,17,евро,no_info,свободная,монолитный,0,0,no_info,59.915558,30.450535,23.697,22.138,10.805,21.246,12.65,3.753,14.984,23.672,220035.77817531305,2,1,0,0,0,0,0,0,1,0,1,0,1,1
3120000,0,15.1,2,требует ремонта,no_info,свободная,кирпичный,0,0,no_info,59.955665,30.327402,9.641,7.764,19.088,12.392,14.984,18.137,16.598,15.235,206622.5165562914,2,0,0,0,0,0,0,0,0,0,0,0,1,1
6800000,1,35.1,1,евро,no_info,альтернативная,монолитно-кирпичный,1,1,no_info,59.983752,30.397633,15.688,15.415,18.614,11.654,17.283,12.752,8.942,22.689,193732.19373219373,1,0,0,1,2,3,2,1,1,0,0,13,0,0
7499000,1,38.8,2,евро,no_info,свободная,монолитный,0,0,no_info,60.04024,30.209921,6.458,9.386,34.817,14.088,29.773,33.778,25.931,22.477,193273.19587628866,1,1,0,0,0,0,0,0,1,0,0,0,1,1
9300000,1,42.5,5,дизайнерский,no_info,свободная,кирпичный,4,4,no_info,59.687865,30.408889,39.358,35.66,14.918,42.95,16.197,25.762,40.443,24.562,218823.5294117647,2,1,1,0,2,3,1,2,1,3,0,7,0,0
